   30600 | 2231800
   30700 | 2212700
   30800 | 2250000
   30900 | 2454800
   31000 | 2445000
   31100 | 2594500
   31200 | 2330300
   31300 | 2477400
   31400 | 2433500
   31500 | 2364200
   31600 | 2358800
   31700 | 2467400
   31800 | 2340300
   31900 | 2385300
   32000 | 2424800
   32100 | 2591200
   32200 | 2361800
   32300 | 2581900
   32400 | 2362400
   32500 | 2367300
   32600 | 2437000
   32700 | 2413900
   32800 | 2360200
   32900 | 2496400
   33000 | 2487800
   33100 | 2535800
   33200 | 2389400
   33300 | 2428300
   33400 | 2488100
   33500 | 2393000
   33600 | 2488000
   33700 | 2740900
   33800 | 2591800
   33900 | 2563000
   34000 | 2545400
   34100 | 2553200
   34200 | 2463600
   34300 | 2444100
   34400 | 2502600
   34500 | 2511700
   34600 | 2665500
   34700 | 2948600
   34800 | 2534900
   34900 | 2534200
   35000 | 2539700
   35100 | 2574800
   35200 | 2649700
   35300 | 2566300
   35400 | 2703300
   35500 | 2647900
   35600 | 2633400
   35700 | 2748700
   35800 | 2596100
   35900 | 2624000
   36000 | 2724200
   36100 | 2730800
   36200 | 3684900
   36300 | 2400800
   36400 | 2386000
   36500 | 2507800
   36600 | 2409600
   36700 | 2395800
   36800 | 2464800
   36900 | 2497700
   37000 | 2377400
   37100 | 2426100
   37200 | 2420400
   37300 | 2410400
   37400 | 2474100
   37500 | 2476600
   37600 | 2551500
   37700 | 2449000
   37800 | 2499100
   37900 | 2611200
   38000 | 2463300
   38100 | 2561800
   38200 | 2452400
   38300 | 2650900
   38400 | 2528300
   38500 | 2532800
   38600 | 2623400
   38700 | 2499400
   38800 | 2616600
   38900 | 2560400
   39000 | 2527800
   39100 | 2558200
   39200 | 2584100
   39300 | 2568300
   39400 | 2690200
   39500 | 2630800
   39600 | 2634000
   39700 | 2786000
   39800 | 2669700
   39900 | 2677600
   40000 | 2906900
   40100 | 2727600
   40200 | 2798800
   40300 | 2612500
   40400 | 2660800
   40500 | 2747600
   40600 | 2792800
   40700 | 2757700
   40800 | 2809800
   40900 | 2796600
   41000 | 2778600
   41100 | 2777200
   41200 | 3199900
   41300 | 2742500
   41400 | 3131400
   41500 | 2784000
   41600 | 2816700
   41700 | 2736300
   41800 | 2715500
   41900 | 2792100
   42000 | 2721600
   42100 | 3133700
   42200 | 2707400
   42300 | 2797000
   42400 | 2878300
   42500 | 2761700
   42600 | 2864300
   42700 | 2786800
   42800 | 2795900
   42900 | 2879900
   43000 | 2773400
   43100 | 2806400
   43200 | 3391900
   43300 | 2895400
   43400 | 3047700
   43500 | 2839200
   43600 | 2870800
   43700 | 2997800
   43800 | 2909300
   43900 | 2980800
   44000 | 2984000
   44100 | 3018100
   44200 | 2957200
   44300 | 2908600
   44400 | 2929500
   44500 | 3000000
   44600 | 3414000
   44700 | 2992400
   44800 | 3138700
   44900 | 2956700
   45000 | 2964700
   45100 | 3034100
   45200 | 2965600
   45300 | 2978600
   45400 | 3023200
   45500 | 2977000
   45600 | 2928500
   45700 | 3013800
   45800 | 3502300
   45900 | 3099900
   46000 | 3063300
   46100 | 3013100
   46200 | 3226400
   46300 | 3129400
   46400 | 3062100
   46500 | 3090300
   46600 | 3036100
   46700 | 3054600
   46800 | 3147200
   46900 | 3079100
   47000 | 3204200
   47100 | 3132300
   47200 | 3076100
   47300 | 3115300
   47400 | 3100000
   47500 | 3318100
   47600 | 3263200
   47700 | 4029100
   47800 | 3228700
   47900 | 3147100
   48000 | 3116100
   48100 | 3243200
   48200 | 3199800
   48300 | 3176300
   48400 | 3278600
   48500 | 3252700
   48600 | 3876900
   48700 | 3225300
   48800 | 3239500
   48900 | 3158600
   49000 | 3263600
   49100 | 3378800
   49200 | 3210800
   49300 | 3294500
   49400 | 3253600
   49500 | 3261900
   49600 | 3468700
   49700 | 3486500
   49800 | 3305900
   49900 | 3377000
   50000 | 3339800
   50100 | 3333000
   50200 | 3364600
   50300 | 3474200
   50400 | 3416100
   50500 | 3347900
   50600 | 3372900
   50700 | 3326600
   50800 | 3490100
   50900 | 3311700
   51000 | 4514700
   51100 | 3411900
   51200 | 3618100
   51300 | 3430100
   51400 | 3409100
   51500 | 3385100
   51600 | 3406000
   51700 | 3379400
   51800 | 3537000
   51900 | 3459600
   52000 | 3413700
   52100 | 3679700
   52200 | 3426100
   52300 | 3448700
   52400 | 3522000
   52500 | 3418200
   52600 | 3480700
   52700 | 3471300
   52800 | 3531200
   52900 | 3494300
   53000 | 3494300
   53100 | 3453400
   53200 | 3510900
   53300 | 3612000
   53400 | 3552500
   53500 | 3653900
   53600 | 3596800
   53700 | 3640300
   53800 | 4313000
   53900 | 3581600
   54000 | 3630700
   54100 | 3654100
   54200 | 3658100
   54300 | 3559300
   54400 | 3649800
   54500 | 3531700
   54600 | 3625500
   54700 | 3578300
   54800 | 3604300
   54900 | 3728700
   55000 | 3767400
   55100 | 3769000
   55200 | 3694900
   55300 | 3730300
   55400 | 3623400
   55500 | 3778800
   55600 | 3790500
   55700 | 3687900
   55800 | 3804900
   55900 | 3896500
   56000 | 3797100
   56100 | 3658300
   56200 | 3776400
   56300 | 3648700
   56400 | 3832500
   56500 | 3748000
   56600 | 3851300
   56700 | 3898900
   56800 | 3809100
   56900 | 3925300
   57000 | 4662400
   57100 | 3866100
   57200 | 3813400
   57300 | 4320900
   57400 | 4166500
   57500 | 3880500
   57600 | 3837200
   57700 | 3886200
   57800 | 3806900
   57900 | 3857100
   58000 | 4004400
   58100 | 4035800
   58200 | 3946300
   58300 | 4431800
   58400 | 3940100
   58500 | 3790800
   58600 | 4262000
   58700 | 4110300
   58800 | 3848900
   58900 | 3874000
   59000 | 3940300
   59100 | 3935400
   59200 | 4017600
   59300 | 3924800
   59400 | 4028300
   59500 | 3911600
   59600 | 4046700
   59700 | 4104100
   59800 | 4034600
   59900 | 3945900
   60000 | 3939700
   60100 | 4014700
   60200 | 3975900
   60300 | 4376200
   60400 | 4040000
   60500 | 4019100
   60600 | 4372700
   60700 | 4152400
   60800 | 4094700
   60900 | 4149900
   61000 | 4061400
   61100 | 4037300
   61200 | 4383200
   61300 | 4299400
   61400 | 4169400
   61500 | 4307100
   61600 | 4110900
   61700 | 4387300
   61800 | 4111200
   61900 | 4237900
   62000 | 4075900
   62100 | 4043900
   62200 | 4138600
   62300 | 4181500
   62400 | 4089400
   62500 | 4124900
   62600 | 4139500
   62700 | 4190000
   62800 | 4126300
   62900 | 4142300
   63000 | 4291700
   63100 | 4205800
   63200 | 4165400
   63300 | 4136300
   63400 | 4142600
   63500 | 4216200
   63600 | 4258700
   63700 | 4183100
   63800 | 4362800
   63900 | 4450900
   64000 | 4279800
   64100 | 4199700
   64200 | 4208400
   64300 | 4226300
   64400 | 4324600
   64500 | 4287700
   64600 | 4211200
   64700 | 4423500
   64800 | 4648600
   64900 | 4784100
   65000 | 5474500
   65100 | 4501300
   65200 | 4309000
   65300 | 4423900
   65400 | 4355900
   65500 | 4591100
   65600 | 4322900
   65700 | 4436500
   65800 | 4324800
   65900 | 4500900
   66000 | 4678400
   66100 | 4443100
   66200 | 4318600
   66300 | 4438500
   66400 | 4572900
   66500 | 4401800
   66600 | 4362200
   66700 | 4566400
   66800 | 4956500
   66900 | 4587800
   67000 | 4506000
   67100 | 4562800
   67200 | 4546600
   67300 | 4577400
   67400 | 4471400
   67500 | 4575300
   67600 | 4482400
   67700 | 4627900
   67800 | 4466400
   67900 | 4558800
   68000 | 4451900
   68100 | 4521800
   68200 | 4600100
   68300 | 4767600
   68400 | 4803600
   68500 | 4735900
   68600 | 4596500
   68700 | 4646100
   68800 | 4626600
   68900 | 4536000
   69000 | 4534000
   69100 | 4491400
   69200 | 4634700
   69300 | 4621800
   69400 | 4658900
   69500 | 4604900
   69600 | 4720800
   69700 | 4639400
   69800 | 4634000
   69900 | 4613000
   70000 | 4647700
   70100 | 5136900
   70200 | 5047300
   70300 | 4764100
   70400 | 4768800
   70500 | 4803800
   70600 | 4814900
   70700 | 5041400
   70800 | 4785800
   70900 | 4786100
   71000 | 4595800
   71100 | 4674700
   71200 | 4698200
   71300 | 4740100
   71400 | 4824600
   71500 | 4781300
   71600 | 4722500
   71700 | 4911600
   71800 | 4739300
   71900 | 4838800
   72000 | 4822100
   72100 | 5877600
   72200 | 4731600
   72300 | 4900800
   72400 | 4809200
   72500 | 4939600
   72600 | 5049700
   72700 | 5065400
   72800 | 4859800
   72900 | 5133300
   73000 | 4914400
   73100 | 4954900
   73200 | 4921600
   73300 | 5441000
   73400 | 5137400
   73500 | 4930600
   73600 | 5507400
   73700 | 4958600
   73800 | 5503500
   73900 | 5042700
   74000 | 5040100
   74100 | 4937100
   74200 | 4833300
   74300 | 5626300
   74400 | 5563700
   74500 | 5554000
   74600 | 5031300
   74700 | 5255600
   74800 | 5540200
   74900 | 5423600
   75000 | 5460200
   75100 | 4940000
   75200 | 4950100
   75300 | 5131100
   75400 | 5025400
   75500 | 5103200
   75600 | 4981300
   75700 | 5044200
   75800 | 5011800
   75900 | 5401900
   76000 | 5086500
   76100 | 5112800
   76200 | 5392700
   76300 | 5331200
   76400 | 5544300
   76500 | 5457000
   76600 | 5444500
   76700 | 5664000
   76800 | 5670200
   76900 | 5412800
   77000 | 5356100
   77100 | 5171300
   77200 | 5315300
   77300 | 5483600
   77400 | 5446600
   77500 | 5595100
   77600 | 5947800
   77700 | 5384300
   77800 | 5363600
   77900 | 5292400
   78000 | 5268000
   78100 | 5223400
   78200 | 5835300
   78300 | 5429300
   78400 | 5528200
   78500 | 5820300
   78600 | 6398400
   78700 | 5407700
   78800 | 5484300
   78900 | 5331600
   79000 | 5671100
   79100 | 5710700
   79200 | 5737500
   79300 | 5239300
   79400 | 5369300
   79500 | 5717200
   79600 | 5799900
   79700 | 5668400
   79800 | 5921600
   79900 | 5565300
   80000 | 5527800
   80100 | 5808000
   80200 | 5952700
   80300 | 5793600
   80400 | 5595900
   80500 | 5612000
   80600 | 5432600
   80700 | 5473300
   80800 | 5693600
   80900 | 5616300
   81000 | 5547500
   81100 | 5442000
   81200 | 5516600
   81300 | 5372100
   81400 | 5430500
   81500 | 6105900
   81600 | 5546400
   81700 | 5613700
   81800 | 5390700
   81900 | 5452400
   82000 | 5592100
   82100 | 5646300
   82200 | 5634500
   82300 | 5596500
   82400 | 5522700
   82500 | 5513100
   82600 | 5630900
   82700 | 5466900
   82800 | 5507200
   82900 | 5533700
   83000 | 5500000
   83100 | 5663300
   83200 | 5494200
   83300 | 5625900
   83400 | 5571100
   83500 | 5590300
   83600 | 5559700
   83700 | 5479200
   83800 | 5625900
   83900 | 5509200
   84000 | 5654700
   84100 | 5602500
   84200 | 5599800
   84300 | 5811100
   84400 | 5613700
   84500 | 5981300
   84600 | 6030600
   84700 | 5927700
   84800 | 5849000
   84900 | 6358400
   85000 | 6521100
   85100 | 5915800
   85200 | 6026900
   85300 | 5856700
   85400 | 5851000
   85500 | 6208600
   85600 | 5926600
   85700 | 6241300
   85800 | 6212600
   85900 | 5824800
   86000 | 5834700
   86100 | 6406200
   86200 | 6192300
   86300 | 6096000
   86400 | 5932900
   86500 | 5878700
   86600 | 5925300
   86700 | 6268900
   86800 | 6280600
   86900 | 6113700
   87000 | 5887800
   87100 | 5961500
   87200 | 6887500
   87300 | 5993800
   87400 | 6068700
   87500 | 5874200
   87600 | 6237200
   87700 | 6143600
   87800 | 6246000
   87900 | 5881600
   88000 | 5934700
   88100 | 6293300
   88200 | 6521000
   88300 | 5960600
   88400 | 5864100
   88500 | 6301700
   88600 | 6146500
   88700 | 6194300
   88800 | 6001400
   88900 | 6379900
   89000 | 6454900
   89100 | 6235400
   89200 | 6243500
   89300 | 6767000
   89400 | 6360300
   89500 | 6123300
   89600 | 6151100
   89700 | 6516400
   89800 | 6567400
   89900 | 6326800
   90000 | 6588600
   90100 | 7191100
   90200 | 6700300
   90300 | 6541500
   90400 | 6276500
   90500 | 6382100
   90600 | 6379500
   90700 | 6385800
   90800 | 6482300
   90900 | 6367900
   91000 | 6709400
   91100 | 6490500
   91200 | 6386400
   91300 | 6489600
   91400 | 6264800
   91500 | 6353200
   91600 | 7014600
   91700 | 6334500
   91800 | 6558900
   91900 | 6440700
   92000 | 6429500
   92100 | 6353300
   92200 | 6595900
   92300 | 6307300
   92400 | 6340900
   92500 | 6633000
   92600 | 6616300
   92700 | 6443800
   92800 | 6743800
   92900 | 6538500
   93000 | 6350200
   93100 | 6681100
   93200 | 6431100
   93300 | 6357800
   93400 | 6415200
   93500 | 6408800
   93600 | 6417400
   93700 | 6496900
   93800 | 6345900
   93900 | 6315200
   94000 | 6299900
   94100 | 6679000
   94200 | 6444500
   94300 | 6289600
   94400 | 6358800
   94500 | 6355300
   94600 | 6544800
   94700 | 6384000
   94800 | 6347600
   94900 | 6921600
   95000 | 7201400
   95100 | 6537000
   95200 | 6561700
   95300 | 6403400
   95400 | 8053800
   95500 | 6302900
   95600 | 6264400
   95700 | 6404800
   95800 | 6314500
   95900 | 6274200
   96000 | 6369600
   96100 | 6377100
   96200 | 6343000
   96300 | 6372300
   96400 | 6422400
   96500 | 6627600
   96600 | 6396900
   96700 | 6407400
   96800 | 6634000
   96900 | 6619500
   97000 | 6754500
   97100 | 6805300
   97200 | 6596400
   97300 | 6546500
   97400 | 6486800
   97500 | 6487500
   97600 | 6464400
   97700 | 6581200
   97800 | 6675500
   97900 | 6700500
   98000 | 6657900
   98100 | 6523900
   98200 | 6581700
   98300 | 6554600
   98400 | 6524700
   98500 | 6964700
   98600 | 6603900
   98700 | 6650100
   98800 | 6698600
   98900 | 6509700
   99000 | 6521900
   99100 | 6893400
   99200 | 6546700
   99300 | 6644500
   99400 | 6703700
   99500 | 7354900
   99600 | 6675200
   99700 | 6726800
   99800 | 6712300
   99900 | 6719900
  100000 | 6783300
  100100 | 6673200
  100200 | 6677300
  100300 | 7168200
  100400 | 7728200
  100500 | 6754900
  100600 | 6754100
  100700 | 6684600
  100800 | 6781800
  100900 | 6900500
  101000 | 6962800
  101100 | 6634200
  101200 | 6775500
  101300 | 6797200
  101400 | 6948900
  101500 | 6960800
  101600 | 6706100
  101700 | 6871700
  101800 | 6791800
  101900 | 6971100
  102000 | 6904100
  102100 | 6791100
  102200 | 6726000
  102300 | 6801600
  102400 | 6946500
  102500 | 6721600
  102600 | 6835100
  102700 | 6725700
  102800 | 6759800
  102900 | 6872400
  103000 | 6813200
  103100 | 6947500
  103200 | 6894900
  103300 | 6946900
  103400 | 6886500
  103500 | 7007400
  103600 | 7003300
  103700 | 6872700
  103800 | 7006800
  103900 | 6942100
  104000 | 7207600
  104100 | 7001600
  104200 | 6924900
  104300 | 6915900
  104400 | 6988800
  104500 | 6982200
  104600 | 7200200
  104700 | 7120100
  104800 | 7176800
  104900 | 7395400
  105000 | 7167900
  105100 | 7973100
  105200 | 6912200
  105300 | 6955900
  105400 | 6942100
  105500 | 7087900
  105600 | 7024700
  105700 | 7150600
  105800 | 7345500
  105900 | 7202600
  106000 | 7161800
  106100 | 7114600
  106200 | 7279500
  106300 | 7143600
  106400 | 7562200
  106500 | 7566500
  106600 | 7621900
  106700 | 7870600
  106800 | 7235600
  106900 | 7188700
  107000 | 7182300
  107100 | 7266400
  107200 | 7981100
  107300 | 7251100
  107400 | 7315300
  107500 | 7130300
  107600 | 7243300
  107700 | 7376700
  107800 | 7095400
  107900 | 7097100
  108000 | 7725200
  108100 | 7205200
  108200 | 7185700
  108300 | 7659600
  108400 | 7342500
  108500 | 7261600
  108600 | 7335800
  108700 | 8124100
  108800 | 7396900
  108900 | 7504600
  109000 | 7351400
  109100 | 7249300
  109200 | 7400100
  109300 | 7382100
  109400 | 7649300
  109500 | 7572700
  109600 | 7529000
  109700 | 8729200
  109800 | 7515300
  109900 | 7481100
  110000 | 7305700
  110100 | 7345200
  110200 | 7449000
  110300 | 7277600
  110400 | 7291900
  110500 | 7351400
  110600 | 7445300
  110700 | 7478100
  110800 | 7515300
  110900 | 7401000
  111000 | 7356500
  111100 | 7960600
  111200 | 7588500
  111300 | 8173700
  111400 | 7517200
  111500 | 7585000
  111600 | 7387400
  111700 | 7595100
  111800 | 7716000
  111900 | 7521700
  112000 | 7616200
  112100 | 7622900
  112200 | 7659100
  112300 | 7460500
  112400 | 7776000
  112500 | 7613900
  112600 | 7484600
  112700 | 7672700
  112800 | 7826700
  112900 | 7628900
  113000 | 7640200
  113100 | 7736700
  113200 | 7485300
  113300 | 7745500
  113400 | 7762700
  113500 | 7648400
  113600 | 7899100
  113700 | 7788500
  113800 | 7643200
  113900 | 7615500
  114000 | 7561000
  114100 | 7844200
  114200 | 7684700
  114300 | 7481800
  114400 | 7846600
  114500 | 7914800
  114600 | 7626700
  114700 | 7571100
  114800 | 7720500
  114900 | 7713200
  115000 | 7662500
  115100 | 7827000
  115200 | 7736800
  115300 | 7681700
  115400 | 8427800
  115500 | 7771800
  115600 | 7718300
  115700 | 7704000
  115800 | 7932400
  115900 | 7811400
  116000 | 8242900
  116100 | 7928100
  116200 | 7941900
  116300 | 7830600
  116400 | 7945700
  116500 | 7727900
  116600 | 8569300
  116700 | 7748500
  116800 | 8101800
  116900 | 7925300
  117000 | 8023700
  117100 | 7802900
  117200 | 7853500
  117300 | 7867900
  117400 | 7824600
  117500 | 8435900
  117600 | 7966300
  117700 | 7866500
  117800 | 8116100
  117900 | 7797900
  118000 | 7992800
  118100 | 8071900
  118200 | 7840800
  118300 | 7772500
  118400 | 7970400
  118500 | 8012700
  118600 | 8714800
  118700 | 7889100
  118800 | 8430200
  118900 | 8239900
  119000 | 7961800
  119100 | 8008800
  119200 | 7936900
  119300 | 8046800
  119400 | 7852700
  119500 | 8127300
  119600 | 8529300
  119700 | 8093300
  119800 | 8001800
  119900 | 8000800
  120000 | 8231000
  120100 | 8492600
  120200 | 8165700
  120300 | 8977400
  120400 | 8053600
  120500 | 8117800
  120600 | 8474800
  120700 | 8273900
  120800 | 8067800
  120900 | 8088900
  121000 | 8508300
  121100 | 8335600
  121200 | 8432800
  121300 | 8419800
  121400 | 8498300
  121500 | 8408900
  121600 | 8476800
  121700 | 8518100
  121800 | 8443100
  121900 | 8842400
  122000 | 8436500
  122100 | 8679600
  122200 | 8374600
  122300 | 9637600
  122400 | 8632300
  122500 | 9000200
  122600 | 8543400
  122700 | 8626900
  122800 | 8579800
  122900 | 9003100
  123000 | 8480300
  123100 | 8572300
  123200 | 8685900
  123300 | 8659000
  123400 | 8808200
  123500 | 8856800
  123600 | 8659600
  123700 | 8646700
  123800 | 8460800
  123900 | 8762100
  124000 | 9024200
  124100 | 8381400
  124200 | 8808400
  124300 | 8807600
  124400 | 9280600
  124500 | 8636200
  124600 | 8801500
  124700 | 9779100
  124800 | 8541400
  124900 | 8427700
  125000 | 8369200
  125100 | 8346800
  125200 | 9004300
  125300 | 9148200
  125400 | 8511000
  125500 | 8279600
  125600 | 8723500
  125700 | 8810400
  125800 | 8957200
  125900 | 8686700
  126000 | 8799100
  126100 | 9258300
  126200 | 9863400
  126300 | 8671700
  126400 | 8360300
  126500 | 8784300
  126600 | 8999000
  126700 | 8752300
  126800 | 8597800
  126900 | 8769700
  127000 | 9147300
  127100 | 9014600
  127200 | 8897200
  127300 | 9126400
  127400 | 8843100
  127500 | 8907000
  127600 | 9077000
  127700 | 8618300
  127800 | 8391900
  127900 | 8454400
  128000 | 8773200
  128100 | 9140800
  128200 | 8654600
  128300 | 8587800
  128400 | 8550200
  128500 | 8729000
  128600 | 8500700
  128700 | 8640700
  128800 | 8935500
  128900 | 8769800
  129000 | 8571900
  129100 | 8942600
  129200 | 8649500
  129300 | 9553100
  129400 | 9230100
  129500 | 9219800
  129600 | 9394200
  129700 | 9148500
  129800 | 9146700
  129900 | 9032100
  130000 | 10586100
  130100 | 8978100
  130200 | 9027100
  130300 | 9496200
  130400 | 9527200
  130500 | 9148400
  130600 | 9317100
  130700 | 9490800
  130800 | 9120800
  130900 | 9248000
  131000 | 9355900
  131100 | 9017700
  131200 | 9355200
  131300 | 9789100
  131400 | 9252600
  131500 | 9225300
  131600 | 9356600
  131700 | 9184400
  131800 | 9317300
  131900 | 9201500
  132000 | 9016700
  132100 | 9200200
  132200 | 9213900
  132300 | 9154100
  132400 | 9473000
  132500 | 9934400
  132600 | 9367300
  132700 | 9366200
  132800 | 9253500
  132900 | 9208100
  133000 | 9277300
  133100 | 9616000
  133200 | 11434700
  133300 | 9295300
  133400 | 9012300
  133500 | 9586400
  133600 | 9273400
  133700 | 9251200
  133800 | 9403100
  133900 | 9341300
  134000 | 9372000
  134100 | 9304900
  134200 | 9347300
  134300 | 9453700
  134400 | 9740700
  134500 | 9224700
  134600 | 10309400
  134700 | 9323000
  134800 | 9482900
  134900 | 9326800
  135000 | 9550000
  135100 | 9728300
  135200 | 9948300
  135300 | 9658600
  135400 | 9365700
  135500 | 9318800
  135600 | 8918600
  135700 | 9154700
  135800 | 9431000
  135900 | 9814700
  136000 | 9665800
  136100 | 10098400
  136200 | 9571900
  136300 | 9569100
  136400 | 9559700
  136500 | 9818900
  136600 | 10055300
  136700 | 9544800
  136800 | 9646500
  136900 | 10302000
  137000 | 9323500
  137100 | 9234200
  137200 | 9348500
  137300 | 9330600
  137400 | 9176500
  137500 | 9265100
  137600 | 9657500
  137700 | 9137000
  137800 | 9231100
  137900 | 9199100
  138000 | 9364400
  138100 | 9346500
  138200 | 9537600
  138300 | 9221700
  138400 | 9683900
  138500 | 9933000
  138600 | 10118200
  138700 | 10239700
  138800 | 10240300
  138900 | 9632900
  139000 | 9671000
  139100 | 9826600
  139200 | 9749000
  139300 | 10493000
  139400 | 10580500
  139500 | 10133500
  139600 | 10385600
  139700 | 9681500
  139800 | 9897900
  139900 | 9777200
  140000 | 9967000
  140100 | 10228900
  140200 | 9568000
  140300 | 9768800
  140400 | 9917700
  140500 | 9871800
  140600 | 9862500
  140700 | 10074900
  140800 | 9951900
  140900 | 9992500
  141000 | 10622800
  141100 | 9817100
  141200 | 10224700
